emp_no,first_name,last_name,gender,salary,to_date
272281,Abdelkader,Fairtlough,F,40000,1992-09-12
272406,Ger,Zucker,M,40000,1997-07-01
272439,Luigi,Radwan,F,50170,1997-05-24
272462,Flemming,Pagter,M,44238,1993-12-13
272372,Bernice,Tsunoo,F,74479,1991-12-02
272378,Kamakshi,Ranta,M,40000,1997-04-03
272463,Constantijn,Ranka,M,75975,1997-05-08
272487,Roddy,Stanfel,M,45764,1999-03-17
272502,Uwe,Wiegley,F,56625,1998-09-03
272536,Tommaso,Rajala,M,61030,1988-07-26
272555,Atreye,Birnbaum,F,48682,2000-12-09
272567,Adas,Klerer,F,51744,2000-11-11
272639,Marsha,Boudaillier,M,40000,1997-10-01
272575,Iara,Pfau,M,40000,1998-06-09
272653,Mack,Bernardinello,M,40000,1989-10-24
272654,Piyush,Uehara,F,48448,1989-07-07
272575,Iara,Pfau,M,40000,2000-11-21
272780,Neven,Lemarechal,M,62172,1992-02-22
272681,Jaewon,Matheson,M,59272,1989-05-14
272683,Monique,Cyne,F,46759,2002-05-23
272712,Utpal,Heering,F,40000,1997-02-17
272731,Paraskevi,Kandlur,F,47501,1991-08-02
272780,Neven,Lemarechal,M,62172,1994-03-29
272816,Gita,Litvinov,M,71392,1993-01-10
272754,Sanjit,Ruther,F,40000,2000-02-01
272818,Mong,Eiron,M,40685,1995-02-28
272820,Kwan,Wuwongse,M,55897,1986-02-27
272826,Odoardo,Ranze,F,49000,2001-03-18
272837,Leaf,Thombley,M,50261,1994-08-19
272837,Leaf,Thombley,M,50261,1993-09-21
272902,Junsik,Shumilov,F,40000,1991-05-01
272974,Waiman,Klerer,M,62812,2000-10-18
272975,Sungwon,Armand,M,60410,2001-05-13
272984,Marc,Isard,F,40000,1992-06-20
272984,Marc,Isard,F,40000,2001-08-03
273002,Guiseppe,Middleton,M,40000,1994-10-06
272904,Seongbin,Basawa,F,66270,1996-03-29
273144,Vasilii,Leivant,M,60831,1995-07-03
273040,Tayeb,Nanard,M,40000,1991-06-23
273049,Luisa,Poupard,M,46668,2001-12-08
273126,Shaz,Rissland,M,55190,1993-09-11
273146,Arnd,Kaelbling,F,49576,1997-11-13
273360,Kellie,Bade,F,43634,2002-06-15
273173,Maha,Farris,F,55416,1995-10-09
273198,Martijn,Conti,M,57559,1987-06-24
273422,Roded,Encarnacion,F,40000,1997-05-24
273208,Uta,Delgrange,M,40000,1987-05-06
273444,Toshimori,Zallocco,F,74820,2000-09-10
273448,DAIDA,Fairtlough,F,40000,1988-11-30
273225,Jeong,Zolotykh,M,42984,1993-12-23
273234,Moto,Pettis,F,53644,2001-09-27
273255,Neven,Haumacher,M,40000,1998-01-02
273289,Zhiwei,Gulik,F,42364,1987-07-07
273292,Rance,Conde,F,56787,1995-11-23
273299,Takushi,Kalorkoti,M,45419,1987-09-23
273304,Conrado,Melichar,F,40000,1995-10-15
273718,Padma,Nitto,M,66725,2002-06-24
273565,DeForest,Billawala,M,47334,1985-09-09
273578,Giao,Saoudi,F,42340,1999-05-04
273723,Basem,Llado,M,40000,1991-02-19
273878,Subhada,Cannard,F,72720,1998-12-05
273925,Bilhanan,Cheshire,F,53991,1988-02-02
273941,Wonhee,Janocha,M,40000,1997-01-28
273758,DAIDA,Peltason,M,84537,1990-02-01
273972,Danae,Conta,M,40000,1998-03-24
273981,Gunilla,Bratsberg,M,49977,1987-11-26
273795,Jianhao,Lorho,M,43773,1991-10-19
274011,Breannda,Mawatari,M,48022,2002-06-29
274017,Mona,Fortenbacher,M,56347,1993-01-21
274020,Xianlong,Kusalik,M,65294,1998-12-29
273799,Mandell,Schaar,M,59219,2001-04-20
273823,Kolar,Salinas,F,57549,1989-04-26
273831,Kousuke,Farrar,M,65524,1999-10-17
273848,Yolla,Brodal,F,43381,1994-10-20
273856,Sukumar,Macedo,M,44917,2001-01-14
274251,Heon,Kadhim,M,82935,1991-03-20
274106,Leon,Herber,M,63643,1998-01-28
274135,Amabile,Luit,M,40856,2000-09-16
274152,KayLiang,Krupka,F,40000,1990-06-09
274254,Sushant,Saoudi,M,40000,1996-08-20
274168,Kensyu,Clouatre,F,40000,1994-02-22
274260,Constantine,Wuwongse,F,55076,2001-04-12
274272,Persi,Conia,M,67916,1992-03-28
274290,Tsuneo,Birke,F,46369,1998-04-04
274355,Mara,Pfau,M,40000,2000-09-18
274238,Geraldo,Kumaresan,F,50234,1999-10-04
274380,Christoper,Motley,M,74247,1993-05-28
274463,Uli,Glowinski,M,40000,1987-02-22
274401,Inderjeet,Demos,F,44481,2001-04-27
274468,Gaurav,Gurbaxani,M,98011,1993-02-04
274428,Lenore,Savasere,M,51882,1999-04-02
274534,Freyja,McClurg,M,40000,1998-11-03
274645,Yannis,Liedekerke,F,45438,1988-10-01
274574,Chirstian,Bharadwaj,M,82083,1996-08-27
274585,Aleksandar,Itzfeldt,F,50350,1997-04-21
274586,Masali,Rodite,M,53478,1998-11-13
274603,Harjit,Erie,M,47038,1993-03-31
274612,Bodh,Masaki,M,64136,2001-03-13
274659,Alain,Dichev,M,74820,2001-05-01
274689,Youssef,Kisuki,F,40000,1999-11-27
274696,Hailing,Armand,M,56487,1994-02-27
274701,Yuping,Thummel,M,51727,1993-06-18
274816,Shigehiro,Minakawa,M,66907,2000-03-17
274754,Eberhardt,Peternell,M,51178,1993-02-07
274825,Kwangyoen,Demke,M,40000,2001-08-08
274874,Chenye,Pietracaprina,F,40000,2001-12-05
274772,Palash,Busillo,F,50299,2001-08-05
274894,Oldrich,Zaiane,M,40000,1992-02-01
274904,Makato,Auria,M,44826,1994-01-27
275048,Nidapan,Gniady,M,40000,1997-07-24
274919,Piyush,Kaminger,M,46543,1990-09-13
274927,Amstein,Delgrande,F,40000,2000-08-11
275074,Eran,Akaboshi,M,40000,1994-06-18
275181,Yuchang,Kriebel,M,40000,1994-03-05
275189,Sachar,Katzenelson,M,45637,1997-12-01
275190,Phuoc,Lanphier,M,101122,1992-01-29
275088,Hilary,Kieras,M,44767,1989-06-19
275088,Hilary,Kieras,M,44767,1999-01-30
275107,Hauke,Fiebach,F,71904,1990-07-07
275229,Berna,Gewali,M,40000,1996-06-27
275367,Maren,Hebert,M,46907,2001-05-14
275272,Alassane,Foong,F,83556,1999-11-24
275296,Halsur,Francisci,F,40000,1988-09-01
275325,Oscal,Sigstam,F,54842,1997-09-27
275334,Gio,Fordan,F,40000,1997-05-14
275334,Gio,Fordan,F,40000,1987-09-14
275354,Jordanka,Eugenio,M,49251,2001-03-14
275354,Jordanka,Eugenio,M,49251,1996-11-05
275382,Naraig,Trogemann,F,56430,1997-08-27
275389,Hitofumi,Seiwald,M,40000,2000-05-14
275394,Ferdinand,Karner,M,48319,1996-11-28
275426,Shigeu,Waterhouse,M,47990,1997-11-04
275542,Magy,Assaf,M,40000,1991-03-12
275552,Sachin,Passafiume,M,40000,1998-04-10
275565,Frederique,Bail,F,40000,1999-12-23
275584,Stafford,Landherr,F,40000,1994-02-06
275584,Stafford,Landherr,F,40000,1996-10-22
275593,Jaques,Androutsos,M,57972,1999-12-18
275603,Siddarth,Rehfuss,F,65064,1995-04-20
275622,Ennio,Emiris,M,53289,1991-08-02
275460,Zine,Egerstedt,F,46022,2001-11-08
275681,Ramya,Peyn,M,40000,2000-03-25
275692,Arfst,Soloway,F,80766,1998-09-13
275477,Prasadram,Vigier,F,40000,2000-05-21
275478,Hsiangchu,Ranai,M,40000,1997-02-18
275479,Georgi,Ratnakar,F,63085,1992-05-14
275539,Ebru,Michaels,M,63553,1990-05-08
275729,Yunming,Gargeya,F,47894,1996-06-22
275751,Pohua,Restivo,M,62788,1995-04-03
275755,Yagil,Comyn,M,66839,2002-07-24
275932,Mantis,Millington,M,73157,1997-12-15
275805,Susanta,Billingsley,F,40000,1995-04-25
275809,Leni,Karlin,F,40000,1989-10-11
275824,Sivanarayana,Brookman,M,52584,1993-02-16
275848,Vivian,Sgarro,M,44160,1996-10-21
275947,Dinah,Shinomoto,M,65039,1994-04-21
275854,Szabolcs,Kavraki,F,41386,1995-10-25
275954,Shahid,Luan,F,40000,1990-04-07
275988,Teiji,Kamber,M,77812,1998-01-04
275988,Teiji,Kamber,M,77812,1996-02-13
276006,Gurbir,Iisaku,F,79949,2000-12-19
276026,Toney,Meriste,M,40000,1999-08-21
276034,Chinhyun,Pero,M,40000,1999-06-26
276098,Nathalie,Plesums,F,59492,1997-03-16
276046,Sanjai,Hartvigsen,F,64857,1995-03-05
276063,Tsvetan,Khalil,M,47120,1988-05-31
276143,Vishv,Hedayat,M,74853,1989-03-12
276153,Kazuhito,Copas,F,41491,1988-12-22
276072,Youjian,Bael,M,63108,2000-12-08
276090,Kristina,Frolund,M,57392,1990-10-02
276173,Snehasis,Krychniak,M,46361,1995-07-22
276179,Stein,Matteis,M,51098,1996-10-30
276344,Mana,Vieri,M,40000,1999-10-25
276240,Aamod,Kitsuregawa,F,40000,1998-10-21
276258,Ulf,Denis,M,59309,1996-10-18
276347,Shichao,Buchter,M,46037,2001-06-03
276370,Kshitij,Menhoudj,M,40000,2000-03-04
276381,Genki,Kirkerud,F,52829,2002-02-23
276389,Van,Hofman,M,64881,1989-05-23
276517,Kitty,Matzke,M,51421,1993-03-18
276518,Giri,Vakili,F,47900,1987-10-26
276416,Moon,Ishibashi,M,70276,1997-11-29
276455,Remko,Awdeh,M,89931,1986-06-27
276565,Djelloul,Camurati,F,43658,1995-03-29
276597,Taegyun,Veldwijk,F,40600,1993-04-15
276701,Arto,Skrikant,M,54966,1988-04-12
276612,Xuejia,Rothe,M,40000,1988-05-01
276616,Weiyi,Grospietsch,F,40000,2001-04-22
276632,Otmar,Menyhert,F,49776,1994-04-06
276720,Guadalupe,Solovay,M,40000,1995-06-25
276850,Malu,Belinskaya,M,67256,1992-02-19
276722,Uzi,Verhoeff,F,79524,2001-10-30
276729,Radhakrishnan,Lubachevsky,M,41085,1998-03-19
276740,Yaghout,Bharadwaj,F,40000,1987-06-13
276890,Tamiya,Katalagarianos,M,40000,2000-10-19
276927,Berry,Codenie,F,40000,1999-01-14
276954,Shahaf,Matteis,F,80425,1989-08-09
276976,Woody,Terkki,M,40000,1998-12-28
276993,Rasikan,Macedo,F,44850,2001-01-30
277019,Toshimi,Cherinka,M,74244,1998-09-07
277029,Fumiyo,Bade,F,40000,1997-07-19
276740,Yaghout,Bharadwaj,F,40000,1987-05-02
276766,Mircea,Axelband,F,53978,2000-11-20
277077,Abdulah,Jarecki,M,53049,1997-08-13
276768,Barry,Chinal,F,74703,1988-12-08
277216,Xuejia,Bresenham,F,47439,2002-04-28
277127,Kirk,Luby,M,40000,2002-04-18
277130,Bojan,Passino,F,40000,1994-10-06
277187,Arlette,Shinomoto,F,69426,2000-07-01
277205,Candida,Pokrovskii,M,74198,1998-10-14
277252,Sampalli,Gurbaxani,M,40000,1999-01-18
277295,Youjian,Candan,M,40000,1995-12-20
277302,Rosli,Shokrollahi,M,40121,1993-02-03
277318,Niclas,Zambonelli,F,63225,2000-05-13
277473,Petter,Azevdeo,F,72342,1999-08-16
277318,Niclas,Zambonelli,F,63225,1999-08-30
277328,Mooi,Yurek,F,63625,1998-09-30
277348,Raimond,Parhami,F,48178,1986-10-05
277348,Raimond,Parhami,F,48178,1996-12-05
277351,JiYoung,Ramsey,F,47638,1998-12-14
277358,Sahrah,Brizzi,F,40000,1999-02-19
277549,Shunichi,Nilsson,M,71767,1999-12-18
277383,Marie,Muchinsky,M,40000,1993-11-11
277572,Qingxiang,McFarlan,F,40000,1989-07-27
277764,Ferdinand,Schaap,M,44979,1998-12-28
277639,Greger,Jahnichen,F,40000,2000-03-28
277660,Mostafa,Ishibashi,M,40000,1998-01-07
277695,Panayotis,Baaleh,F,40000,1998-12-25
277784,Jacqueline,Pfau,F,55677,1997-02-09
277707,Oguz,Muntz,M,49169,1990-09-23
277720,Mantis,Marquardt,F,50478,1987-09-24
277869,Berto,Kakkar,M,55457,1999-12-29
277899,Volkmar,Grabner,M,40000,1986-05-29
277954,Maren,Gornas,M,59876,1997-11-04
277965,Luigi,Murillo,M,80348,1999-01-01
277928,Uma,Pettey,F,40000,1993-06-13
278007,Hatim,Hashii,M,43941,2002-05-02
277932,Rimli,Xiaoshan,M,74674,1988-12-01
278134,Sorina,Crouzet,M,87238,1995-03-26
278024,Guangming,Sridhar,M,70454,1999-12-12
278095,Nagui,Merel,M,51083,1999-03-02
278138,Teiji,Thibadeau,M,48099,1999-10-04
278139,Susanna,Merli,M,40000,1994-02-18
278166,Toney,Hanabata,M,40000,2002-05-31
278183,Francoise,Plessier,M,58658,2000-02-10
278183,Francoise,Plessier,M,58658,1998-06-06
278274,Uri,Karcich,M,40000,1992-02-11
278317,Hein,Millington,F,40000,2000-04-23
278357,Vishv,Ullian,M,60074,1991-06-02
278359,Bojan,Ernst,F,51455,2001-12-10
278366,Hauke,DuCasse,M,55267,1992-01-30
278383,Syozo,Kavvadias,M,49655,2002-01-06
278308,Sadun,Velasco,F,50171,1998-07-04
278400,Wanqing,Duclos,F,40000,1995-08-31
278509,Akemi,Buescher,F,40000,1995-06-19
278441,Rosine,Brickell,M,40000,1994-03-29
278445,Kamakshi,Improta,F,40000,2001-06-24
278519,Akhilish,Reinhart,M,40000,1999-11-15
278524,Shichao,Highland,M,41003,1998-07-13
278541,Yuichiro,Chaudhuri,F,40000,1992-11-13
278644,Muzhong,Azevdeo,F,74415,1994-01-24
278696,Mara,Melichar,M,74416,2001-03-01
278715,Amstein,Schaft,M,58499,2002-03-13
278736,Shahar,Glinert,F,57230,2001-03-23
278743,Poornachandra,Reutenauer,M,43985,1989-06-14
278644,Muzhong,Azevdeo,F,74415,1993-01-21
278763,Kiyokazu,Iisaka,F,70864,1995-03-22
278910,Surveyors,Bahk,M,40000,1995-12-30
278806,Kwee,Erdmenger,M,52820,2000-07-08
278809,Kirk,Grospietsch,F,41095,1994-01-26
278828,Stabislas,Rosin,M,50224,1990-06-22
278918,Sadun,DiGiano,M,40000,2001-04-24
278934,Mohua,Falck,F,58387,2000-05-19
279057,Florina,Sanella,M,40000,2001-05-24
279059,Mang,Azadmanesh,F,40000,2000-09-15
278955,Sachin,Lambe,F,43424,1998-12-24
278992,Gunilla,Clouatre,M,49085,1990-01-09
279118,Remko,Ramamoorthy,M,40601,1993-02-02
279118,Remko,Ramamoorthy,M,40601,1992-06-26
279134,Manu,Lorch,M,68073,1991-09-16
279143,Marl,Krohm,M,66490,1989-12-19
279014,Kazuhisa,Shackell,M,48758,1993-12-24
279029,Christ,Adachi,M,60032,2001-06-16
279182,Weijing,Benveniste,M,40000,1993-12-11
279042,Susanna,Eldridge,F,40000,2001-06-10
279049,Kamakshi,Roisin,F,76504,2000-10-12
279316,Foong,Chinin,M,43944,1993-04-04
279236,Xiaoshan,Tsukuda,M,46629,1999-01-11
279432,Huican,Lampe,F,74530,1997-04-03
279435,Mayumi,Wilharm,F,60060,2000-01-19
279332,Niteen,Yeung,M,40000,2001-05-01
279480,Yucel,Kilgour,M,40000,2001-10-30
279338,Sreekrishna,Hiltgen,F,68964,1994-02-04
279504,Olivera,Thibadeau,M,44042,1999-05-23
279342,Babette,Orlowska,F,40000,1991-02-18
279514,Fumiko,Heyers,F,40000,1990-05-27
279343,Mayuko,Munawer,M,47288,1996-04-03
279352,Sanjit,Facello,M,40705,1988-10-06
279534,Syozo,Frijda,M,43950,1993-05-15
279541,Tsutomu,Felder,F,81861,1999-08-08
279352,Sanjit,Facello,M,40705,1992-12-09
279397,Elvis,Karcich,F,82635,1992-01-30
279589,Kensyu,Roccetti,F,42263,1997-11-02
279404,Gladys,Litvinov,M,75166,2001-01-21
279412,Kensyu,Erde,F,40000,1997-12-30
279415,Radhakrishnan,Bridgland,M,66125,1997-08-25
279422,Mizuhito,Perfilyeva,F,56319,1992-09-14
279804,Sugwoo,Camurati,F,41744,1996-06-23
279630,Vasilis,Redmiles,M,71933,2002-01-22
279831,Sajjan,Conte,F,74306,2000-12-08
279833,Moon,Basagni,M,51542,1994-11-10
279833,Moon,Basagni,M,51542,1992-07-08
279691,Peternela,Lindenbaum,M,53724,1985-05-11
279839,Nirmal,Swan,M,57182,1998-01-11
279704,Boutros,Kirkerud,M,50895,1994-01-31
279707,Makato,Broder,M,40000,2001-07-11
279874,Leszek,Wrigley,M,54254,2001-12-01
279719,Herbert,Stille,M,40000,1995-05-09
279732,Sedat,Imataki,F,56233,1992-07-20
279740,Sachio,Molenaar,M,40000,1992-12-20
279772,Masali,Strooper,F,42669,1990-01-20
279784,Ronnie,Quittner,M,55658,2000-04-13
279785,Hatsukazu,Desikan,M,44938,1995-08-29
279785,Hatsukazu,Desikan,M,44938,1989-02-12
279879,Gladys,Tagansky,F,40000,1989-01-05
279894,Sudharsan,Masand,F,72006,1993-01-26
279984,Kokou,Nergos,F,40000,1990-03-24
279996,Zejun,Lampe,M,42575,1991-04-23
279999,Hyuncheol,Hiyoshi,M,40000,1998-12-24
280027,Sashi,Gyimothy,F,51537,1996-04-20
280047,Jessie,Sigstam,F,51445,2001-02-20
280103,Nirmal,Ecklund,F,40000,2000-07-28
280116,Xiping,Andreotta,F,80665,2001-02-04
280117,Janalee,Stanger,M,46797,1998-10-18
279917,Jaroslava,Selenyi,F,40000,1993-03-02
280171,Rasikan,Condotta,F,62005,1999-04-27
280177,Youpyo,Keohane,F,52828,1996-08-13
279926,Shaowen,Anido,M,40000,1995-07-12
280197,Panayotis,Fordan,M,40000,1995-02-08
279926,Shaowen,Anido,M,40000,1993-01-01
280199,Aruna,Pelz,M,40000,2001-07-03
279969,Gila,Winter,F,40000,1987-08-16
280231,Anestis,Kleiser,F,62889,1987-03-16
280236,Sadegh,Vingron,M,58675,2002-06-11
280257,Sudhanshu,Straney,M,40000,1996-08-14
279976,Youjian,Slutz,F,40000,1986-04-15
280264,Diederik,Wilharm,F,57109,2001-06-18
280356,Moriyoshi,Masada,M,57042,1995-03-18
280315,Ravishankar,Angelopoulos,M,56115,1996-02-01
280389,Tetsushi,Hasham,M,40000,1994-01-09
280402,Ramya,Snyers,F,40000,1994-12-07
280404,Shuji,Matheson,M,40000,2001-11-27
280410,Kankanahalli,Kemmerer,F,40000,1997-06-22
280426,Mokhtar,Impagliazzo,F,40000,1996-02-24
280441,Fatemeh,Guting,F,52294,1988-06-14
280573,Kirk,Compeau,M,46877,1991-05-17
280574,Shih,Orlowska,F,52427,1993-05-18
280723,Arfst,Kolinko,F,61816,2001-08-02
280615,Shuky,Takanami,M,40000,1995-10-30
280632,Marlo,Zweizig,M,48170,1990-07-01
280670,Premsyl,Hitomi,M,40000,1997-05-27
280717,Aiman,Range,F,92820,2001-05-28
280759,Vitali,Brodal,M,41635,1989-10-29
280918,Aamod,Codenie,F,83057,1994-10-18
280844,Jeane,Rahimi,M,51130,2000-09-04
280933,Jianhao,Dalphin,M,40000,1998-10-12
280941,Taisook,Furudate,M,40000,1999-01-14
280863,Chanjung,Junet,M,56252,2000-07-19
281032,Vidar,Liedekerke,M,46205,1997-02-27
280900,Odinaldo,Ramsay,M,41433,1998-05-04
281058,Miomir,Bressoud,M,40000,2002-07-26
281277,Moheb,Pramanik,M,67636,1986-06-04
281292,Dannz,Falco,F,40478,1990-09-28
281350,Kyoichi,Schoegge,M,40000,1994-09-29
281124,Paris,Uehara,M,40000,2000-07-25
281128,Trygve,Samarati,F,42929,1992-04-15
281170,Abdulah,Dulli,F,48437,1995-12-01
281362,Kirk,Perl,M,46622,2000-04-25
281367,Abdelaziz,Toyoshima,M,40000,1995-12-01
281381,Shahar,Kushner,M,54709,1993-05-29
281413,Kersti,Monarch,F,40000,2000-05-26
281249,Sudharsan,Hasham,M,56007,1991-12-05
281269,Shichao,Snyers,F,40000,1989-10-01
281269,Shichao,Snyers,F,40000,1989-05-23
281415,Sachio,Lagarias,M,43184,2000-07-13
281434,Hideyuki,Zaumen,F,40000,1994-05-30
281697,Nirmal,Rusterholz,F,55761,1991-05-13
281462,Katsuo,Shiratori,M,62826,1997-05-15
281512,Lokesh,Maquelin,M,40000,2000-11-04
281518,Ghassan,Heering,M,47433,1993-03-30
281519,Mingzeng,Bruckman,M,79649,1997-07-31
281534,Atreyi,Schlegelmilch,M,46843,2002-01-07
281706,Sangeeta,Vecchio,M,40000,1999-03-06
281547,Vidar,Baez,M,79123,1998-02-04
281554,Zijian,Naumovich,M,72173,1995-07-12
281747,Collette,Halevi,M,44930,1999-11-17
281559,Tze,Suermann,F,53785,1997-11-21
281596,Jixiang,Feinberg,F,44756,1997-05-22
281601,Kitty,Swist,F,72471,2001-10-26
281747,Collette,Halevi,M,44930,2000-05-11
281763,Udo,Wrigley,F,40000,1998-12-16
281779,Anwar,Rosca,M,44093,1994-02-19
282023,Piyush,Trogemann,M,40000,1990-05-17
281849,Zdislav,Oehlmann,M,88113,2001-05-29
282065,Terresa,Sidje,M,40000,1990-10-25
281888,Takahiro,Brodal,M,57888,1993-04-07
282189,Toshiko,Braccini,F,57274,1990-01-06
281969,Guangming,Rabehasaina,M,48928,1994-05-15
281969,Guangming,Rabehasaina,M,48928,1993-09-29
281976,Shaowei,Stamatiou,M,50303,1995-01-13
281977,Lakshmi,Butterworth,F,81524,1990-03-05
281983,Kiyotoshi,Klyachko,M,55433,1997-12-15
282013,Ottavia,Hiyoshi,M,68880,1999-08-24
282204,Ulises,Schneeberger,F,76104,1997-09-01
282232,Perry,Thiran,M,60120,1999-04-05
282251,Anoosh,Valtorta,M,42000,1987-06-06
282270,Val,Giarratana,M,46962,2000-06-20
282390,Shem,Karunanithi,F,67831,1996-03-19
282290,Otmar,Ozeki,M,48409,1990-04-24
282309,Tzu,Mitina,M,49144,2002-06-07
282323,Denis,Barbanera,M,40000,2000-01-29
282408,Shaowen,Beilner,F,49140,1997-07-02
282431,Gio,Krzyzanowski,M,51469,2000-04-21
282438,Shen,Ossenbruggen,F,61349,1998-02-24
282438,Shen,Ossenbruggen,F,61349,1993-12-27
282446,Freyja,Kinley,M,40000,2001-01-15
282447,Eishiro,Begiun,M,40000,1995-08-14
282492,Mabo,Rohrbach,M,50562,1997-09-09
282598,Adly,Gonthier,M,70715,2000-02-20
282516,Saeko,Sudbeck,M,72989,1995-06-19
282636,Juyoung,Kitai,F,40000,1992-06-08
282568,Gian,Zschoche,M,40000,1996-11-05
282645,Badri,Kadhim,M,43073,1988-09-16
282645,Badri,Kadhim,M,43073,1988-08-20
282683,Danny,Biran,M,50029,1991-05-02
282687,KayLiang,Babu,F,61590,1999-01-14
282783,Bojan,Terkki,M,62638,2000-07-08
282711,Shahab,Ponthieu,M,56024,1995-11-29
282748,Mostafa,Alblas,M,40651,1998-01-27
282802,Palash,Zhiwei,M,41145,1997-10-24
282841,Alejandra,Schwabacher,F,45623,1992-08-08
282847,Mart,Murrill,M,40000,2000-12-15
282949,Kamakshi,Vasanthakumar,F,46237,1998-02-18
282859,Parviz,Kampfer,M,40000,1988-02-26
282887,Armond,Ruemmler,F,40000,2000-08-03
282909,Demin,Schapire,M,90692,1997-12-16
282916,Barton,Maraist,F,59805,1999-01-26
282931,Visit,Ghandeharizadeh,F,40000,1996-08-10
283162,Susanne,Swen,M,80805,1996-11-25
283107,Leon,Snyers,M,75462,1997-10-12
283110,Akeel,Leuchs,M,55065,2001-06-17
283114,Vishv,Pettit,F,73113,1991-04-05
283197,Sajjan,Mawatari,F,43366,1987-04-13
283315,Make,Chimia,M,40000,1998-07-24
283230,Radhia,Krupka,M,60006,1994-01-12
283382,Guozhong,Kleiser,F,56195,1990-02-02
283247,Mong,Zolotykh,M,40000,1993-10-15
283386,Dines,Calkin,M,40000,1997-01-26
283253,Kannan,Furudate,M,54362,1987-02-08
283256,Greger,Fontan,M,53537,1996-10-11
283423,Alper,Merel,M,40000,1992-02-02
283429,Odoardo,Narlikar,M,40000,2000-06-21
283450,IEEE,Olano,F,40000,1998-11-25
283471,Irena,Kuzuoka,M,40000,1995-08-08
283504,Koldo,Jeong,M,40000,1997-11-23
283513,Elzbieta,Anguita,M,51643,2002-05-13
283273,Rimli,Whitcomb,F,41623,1996-02-29
283569,Ulf,Bernick,M,40000,1992-03-10
283286,Clyde,Shackel,F,49768,2001-06-01
283589,Ravishankar,Lamparter,M,82059,1992-11-14
283601,Uno,Cunliffe,M,54075,1995-08-22
283295,Kwangsub,Honglei,M,61375,1996-09-28
283298,Tesuya,Pietrzykowski,M,88406,1998-10-07
283716,Greger,Hoogerwoord,M,40000,2001-11-18
283655,Souichi,Akazan,F,43998,1994-12-18
283757,Tonia,Bennet,M,44071,1998-07-17
283876,Persi,Rouquie,M,51045,1988-09-04
283894,Chinhyun,Seuren,M,40000,1991-11-03
283768,Mayuri,Boreale,M,71792,2000-02-18
283915,Geoffry,DeMori,M,54587,1990-07-26
283917,Conor,Morrey,M,49276,1999-02-10
283917,Conor,Morrey,M,49276,1998-02-14
283783,Lubomir,Iivonen,M,40000,1998-02-01
283804,Aran,Koprowski,M,54288,1987-02-22
283957,Marie,Fujisaki,F,54297,1999-06-05
283960,Khaled,Alblas,M,40000,1998-04-06
283970,Tamiya,Asmuth,M,40000,1998-07-11
283813,Arnould,Kornyak,M,40000,1999-09-14
283854,Richara,Aloisi,M,46336,1993-01-03
284049,Nakhoon,Orlowska,F,69261,1990-08-20
283862,Martijn,Wroclawski,M,40000,1997-01-26
284250,Munehiko,Baby,M,40000,1999-10-21
284063,Persi,Dratva,M,70472,1995-08-10
284304,Nirmal,Malabarba,M,40000,2002-02-03
284109,Irena,Seuren,F,96893,1997-12-01
284139,Zissis,Coombs,M,44611,1998-04-23
284143,Tran,Kobara,M,40000,1996-11-03
284338,Arra,Montresor,F,70432,1991-04-30
284161,Kazuhide,Hiroyama,M,60867,2000-09-06
284163,JoAnna,Cromarty,M,40000,2002-04-04
284170,Panayotis,Morris,F,42443,1988-11-17
284185,Jouni,Billingsley,F,50318,1996-09-10
284203,Subhankar,Weisert,M,55573,1994-04-16
284221,Mostafa,Veldwijk,F,64974,2001-02-01
284223,Lena,Valiente,M,42854,1999-01-26
284223,Lena,Valiente,M,42854,1998-04-23
284360,Kwun,Sommen,F,49745,1992-08-11
284386,Kinh,Slobodova,M,40000,2001-02-24
284454,Ravishankar,Leppanen,M,43766,1987-10-22
284474,Mona,Petersohn,M,78001,1998-12-17
284621,Gino,Goldhammer,M,79595,1996-03-04
284511,Doohun,Fraisse,M,40000,1992-04-06
284529,Berry,Danlos,M,40351,1998-11-19
284532,KayLiang,Dratva,M,40000,2001-01-02
284534,Kazuhiro,VanScheik,M,40000,2002-02-14
284712,Ayakannu,Rindone,M,81500,1987-03-03
284587,Basil,Siegrist,M,61169,2000-02-13
284746,Torsten,Dusink,F,40000,2001-12-26
284803,Suebskul,Chinal,M,103145,1996-03-28
284813,Geraldo,Ramamoorthy,F,56756,1999-09-07
284829,Tetsurou,Garnick,F,40000,1998-09-18
284999,Vidar,Hebden,M,63986,1997-03-30
284851,Valter,Genther,F,40681,1998-02-09
284859,Alassane,Krogh,M,59876,1991-09-26
284873,Adly,Perri,F,51946,2000-10-31
284876,Kwun,Lorys,F,55392,1998-05-05
284877,Satosi,Chorvat,M,69187,2001-09-10
284927,Rafols,Ullian,M,57668,2002-02-02
285073,Val,Matzen,M,42748,2001-01-18
285115,Willard,Schlenzig,M,40000,1996-09-23
285181,True,Ullian,F,52306,1994-05-24
285137,Bluma,Ohori,M,66028,2001-11-15
285220,Boguslaw,Waymire,F,56010,1999-03-20
285158,Manton,Feldhoffer,M,40000,1997-08-29
285241,Yifei,Spieker,F,40000,1987-12-17
285251,Yinghua,Streit,M,40000,1989-07-22
285351,Aiichiro,Leppanen,M,57503,1999-07-15
285289,Takanari,Bahl,M,54352,1999-11-27
285406,Kaijung,Hanabata,F,40000,1997-01-01
